,Product code_x,Bureau of Meteorology station number_x,Rainfall amount (millimetres),Period over which rainfall was measured (days),Quality_x,Date,Product code_y,Bureau of Meteorology station number_y,Maximum temperature (Degree C),Days of accumulation of maximum temperature,Quality_y,Product code,Bureau of Meteorology station number,Daily global solar exposure (MJ/m*m)
1712,IDCJAC0009,40913,2.0,1.0,N,2018-09-09,IDCJAC0010,40913,26.8,1.0,N,IDCJAC0016,40913,21.0
1713,IDCJAC0009,40913,0.0,1.0,N,2018-09-10,IDCJAC0010,40913,25.1,1.0,N,IDCJAC0016,40913,21.1
1714,IDCJAC0009,40913,0.0,1.0,N,2018-09-11,IDCJAC0010,40913,25.0,1.0,N,IDCJAC0016,40913,19.8
1715,IDCJAC0009,40913,0.0,1.0,N,2018-09-12,IDCJAC0010,40913,24.9,1.0,N,IDCJAC0016,40913,20.2
1716,IDCJAC0009,40913,0.0,1.0,N,2018-09-13,IDCJAC0010,40913,26.2,1.0,N,IDCJAC0016,40913,21.5
1717,IDCJAC0009,40913,0.0,1.0,N,2018-09-14,IDCJAC0010,40913,26.4,1.0,N,IDCJAC0016,40913,20.4
1718,IDCJAC0009,40913,0.0,1.0,N,2018-09-15,IDCJAC0010,40913,26.9,1.0,N,IDCJAC0016,40913,21.8
1719,IDCJAC0009,40913,0.0,1.0,N,2018-09-16,IDCJAC0010,40913,28.3,1.0,N,IDCJAC0016,40913,20.5
1720,IDCJAC0009,40913,0.0,1.0,N,2018-09-17,IDCJAC0010,40913,23.3,1.0,N,IDCJAC0016,40913,20.0
1721,IDCJAC0009,40913,0.0,1.0,N,2018-09-18,IDCJAC0010,40913,24.3,1.0,N,IDCJAC0016,40913,19.3
1722,IDCJAC0009,40913,0.0,1.0,N,2018-09-19,IDCJAC0010,40913,25.1,1.0,N,IDCJAC0016,40913,22.3
1723,IDCJAC0009,40913,0.0,1.0,N,2018-09-20,IDCJAC0010,40913,28.7,1.0,N,IDCJAC0016,40913,22.2
1724,IDCJAC0009,40913,0.0,1.0,N,2018-09-21,IDCJAC0010,40913,24.5,1.0,N,IDCJAC0016,40913,21.7
1725,IDCJAC0009,40913,0.0,1.0,N,2018-09-22,IDCJAC0010,40913,25.1,1.0,N,IDCJAC0016,40913,19.2
1726,IDCJAC0009,40913,0.0,1.0,N,2018-09-23,IDCJAC0010,40913,26.1,1.0,N,IDCJAC0016,40913,23.0
1727,IDCJAC0009,40913,0.0,1.0,N,2018-09-24,IDCJAC0010,40913,25.6,1.0,N,IDCJAC0016,40913,15.3
1728,IDCJAC0009,40913,0.0,1.0,N,2018-09-25,IDCJAC0010,40913,21.2,1.0,N,IDCJAC0016,40913,8.3
1729,IDCJAC0009,40913,,,,2018-09-26,IDCJAC0010,40913,23.7,1.0,N,IDCJAC0016,40913,18.9
1730,IDCJAC0009,40913,0.0,1.0,N,2018-09-27,IDCJAC0010,40913,24.2,1.0,N,IDCJAC0016,40913,14.5
1731,IDCJAC0009,40913,0.0,1.0,N,2018-09-28,IDCJAC0010,40913,26.8,1.0,N,IDCJAC0016,40913,21.8
1732,IDCJAC0009,40913,0.0,1.0,N,2018-09-29,IDCJAC0010,40913,28.9,1.0,N,IDCJAC0016,40913,20.0
1733,IDCJAC0009,40913,2.2,1.0,N,2018-09-30,IDCJAC0010,40913,20.8,1.0,N,IDCJAC0016,40913,7.2
1734,IDCJAC0009,40913,9.6,1.0,N,2018-10-01,IDCJAC0010,40913,24.3,1.0,Y,IDCJAC0016,40913,23.0
1735,IDCJAC0009,40913,0.0,1.0,N,2018-10-02,IDCJAC0010,40913,24.7,1.0,Y,IDCJAC0016,40913,21.8
1736,IDCJAC0009,40913,0.0,1.0,N,2018-10-03,IDCJAC0010,40913,26.0,1.0,Y,IDCJAC0016,40913,24.1
1737,IDCJAC0009,40913,0.0,1.0,N,2018-10-04,IDCJAC0010,40913,26.1,1.0,Y,IDCJAC0016,40913,24.6
1738,IDCJAC0009,40913,0.0,1.0,N,2018-10-05,IDCJAC0010,40913,25.3,1.0,Y,IDCJAC0016,40913,11.7
1739,IDCJAC0009,40913,16.8,1.0,N,2018-10-06,IDCJAC0010,40913,22.4,1.0,Y,IDCJAC0016,40913,10.7
1740,IDCJAC0009,40913,10.8,1.0,N,2018-10-07,IDCJAC0010,40913,24.1,1.0,Y,IDCJAC0016,40913,16.2
1741,IDCJAC0009,40913,1.0,1.0,N,2018-10-08,IDCJAC0010,40913,27.5,1.0,Y,IDCJAC0016,40913,24.0
1742,IDCJAC0009,40913,10.0,1.0,N,2018-10-09,IDCJAC0010,40913,26.3,1.0,Y,IDCJAC0016,40913,18.0
1743,IDCJAC0009,40913,0.2,1.0,N,2018-10-10,IDCJAC0010,40913,28.5,1.0,Y,IDCJAC0016,40913,25.4
1744,IDCJAC0009,40913,1.2,1.0,N,2018-10-11,IDCJAC0010,40913,25.5,1.0,Y,IDCJAC0016,40913,9.5
1745,IDCJAC0009,40913,8.4,1.0,N,2018-10-12,IDCJAC0010,40913,,,,IDCJAC0016,40913,8.3
1746,IDCJAC0009,40913,16.2,1.0,N,2018-10-13,IDCJAC0010,40913,19.7,1.0,N,IDCJAC0016,40913,7.2
1747,IDCJAC0009,40913,16.0,1.0,N,2018-10-14,IDCJAC0010,40913,20.8,1.0,Y,IDCJAC0016,40913,9.7
1748,IDCJAC0009,40913,44.8,1.0,N,2018-10-15,IDCJAC0010,40913,23.4,1.0,Y,IDCJAC0016,40913,10.9
1749,IDCJAC0009,40913,23.8,1.0,N,2018-10-16,IDCJAC0010,40913,25.9,1.0,Y,IDCJAC0016,40913,20.9
1750,IDCJAC0009,40913,1.2,1.0,N,2018-10-17,IDCJAC0010,40913,25.3,1.0,Y,IDCJAC0016,40913,16.9
1751,IDCJAC0009,40913,4.8,1.0,N,2018-10-18,IDCJAC0010,40913,25.2,1.0,Y,IDCJAC0016,40913,13.6
1752,IDCJAC0009,40913,0.4,1.0,N,2018-10-19,IDCJAC0010,40913,25.9,1.0,Y,IDCJAC0016,40913,19.9
1753,IDCJAC0009,40913,0.0,1.0,N,2018-10-20,IDCJAC0010,40913,27.6,1.0,Y,IDCJAC0016,40913,24.2
1754,IDCJAC0009,40913,0.8,1.0,N,2018-10-21,IDCJAC0010,40913,28.2,1.0,Y,IDCJAC0016,40913,15.3
1755,IDCJAC0009,40913,8.2,1.0,N,2018-10-22,IDCJAC0010,40913,28.0,1.0,Y,IDCJAC0016,40913,24.3
1756,IDCJAC0009,40913,0.0,1.0,N,2018-10-23,IDCJAC0010,40913,28.9,1.0,Y,IDCJAC0016,40913,27.1
1757,IDCJAC0009,40913,0.0,1.0,N,2018-10-24,IDCJAC0010,40913,32.5,1.0,Y,IDCJAC0016,40913,26.8
1758,IDCJAC0009,40913,0.0,1.0,N,2018-10-25,IDCJAC0010,40913,27.9,1.0,Y,IDCJAC0016,40913,20.7
1759,IDCJAC0009,40913,0.6,1.0,N,2018-10-26,IDCJAC0010,40913,,,,IDCJAC0016,40913,27.9
1760,IDCJAC0009,40913,0.0,1.0,N,2018-10-27,IDCJAC0010,40913,28.6,1.0,N,IDCJAC0016,40913,27.5
1761,IDCJAC0009,40913,0.0,1.0,N,2018-10-28,IDCJAC0010,40913,30.3,1.0,Y,IDCJAC0016,40913,21.8
1762,IDCJAC0009,40913,0.8,1.0,N,2018-10-29,IDCJAC0010,40913,,,,IDCJAC0016,40913,6.5
1763,IDCJAC0009,40913,3.6,1.0,N,2018-10-30,IDCJAC0010,40913,,,,IDCJAC0016,40913,22.3
1764,IDCJAC0009,40913,,,,2018-10-31,IDCJAC0010,40913,27.0,1.0,N,IDCJAC0016,40913,25.8
1765,IDCJAC0009,40913,0.0,1.0,N,2018-11-01,IDCJAC0010,40913,27.8,1.0,N,IDCJAC0016,40913,27.9
1766,IDCJAC0009,40913,0.0,1.0,N,2018-11-02,IDCJAC0010,40913,27.1,1.0,N,IDCJAC0016,40913,27.4
1767,IDCJAC0009,40913,0.0,1.0,N,2018-11-03,IDCJAC0010,40913,30.8,1.0,N,IDCJAC0016,40913,28.8
1768,IDCJAC0009,40913,0.0,1.0,N,2018-11-04,IDCJAC0010,40913,30.7,1.0,N,IDCJAC0016,40913,28.7
1769,IDCJAC0009,40913,0.0,1.0,N,2018-11-05,IDCJAC0010,40913,31.3,1.0,N,IDCJAC0016,40913,28.2
1770,IDCJAC0009,40913,0.0,1.0,N,2018-11-06,IDCJAC0010,40913,32.0,1.0,N,IDCJAC0016,40913,26.3
1771,IDCJAC0009,40913,0.0,1.0,N,2018-11-07,IDCJAC0010,40913,31.4,1.0,N,IDCJAC0016,40913,29.2
1772,IDCJAC0009,40913,0.6,1.0,N,2018-11-08,IDCJAC0010,40913,25.7,1.0,N,IDCJAC0016,40913,11.1
1773,IDCJAC0009,40913,0.0,1.0,N,2018-11-09,IDCJAC0010,40913,25.1,1.0,N,IDCJAC0016,40913,22.2
1774,IDCJAC0009,40913,0.0,1.0,N,2018-11-10,IDCJAC0010,40913,27.1,1.0,N,IDCJAC0016,40913,26.0
1775,IDCJAC0009,40913,0.0,1.0,N,2018-11-11,IDCJAC0010,40913,27.7,1.0,N,IDCJAC0016,40913,27.7
1776,IDCJAC0009,40913,0.0,1.0,N,2018-11-12,IDCJAC0010,40913,27.8,1.0,N,IDCJAC0016,40913,28.4
1777,IDCJAC0009,40913,0.0,1.0,N,2018-11-13,IDCJAC0010,40913,27.1,1.0,N,IDCJAC0016,40913,25.7
1778,IDCJAC0009,40913,0.0,1.0,N,2018-11-14,IDCJAC0010,40913,28.3,1.0,N,IDCJAC0016,40913,24.8
1779,IDCJAC0009,40913,0.0,1.0,N,2018-11-15,IDCJAC0010,40913,29.6,1.0,N,IDCJAC0016,40913,27.0
1780,IDCJAC0009,40913,0.0,1.0,N,2018-11-16,IDCJAC0010,40913,29.6,1.0,N,IDCJAC0016,40913,28.3
1781,IDCJAC0009,40913,0.0,1.0,N,2018-11-17,IDCJAC0010,40913,29.6,1.0,N,IDCJAC0016,40913,21.2
1782,IDCJAC0009,40913,2.8,1.0,N,2018-11-18,IDCJAC0010,40913,26.2,1.0,N,IDCJAC0016,40913,13.8
1783,IDCJAC0009,40913,0.2,1.0,N,2018-11-19,IDCJAC0010,40913,27.0,1.0,N,IDCJAC0016,40913,24.7
1784,IDCJAC0009,40913,0.0,1.0,N,2018-11-20,IDCJAC0010,40913,28.3,1.0,N,IDCJAC0016,40913,29.5
1785,IDCJAC0009,40913,0.0,1.0,N,2018-11-21,IDCJAC0010,40913,31.7,1.0,N,IDCJAC0016,40913,27.8
1786,IDCJAC0009,40913,2.8,1.0,N,2018-11-22,IDCJAC0010,40913,31.1,1.0,N,IDCJAC0016,40913,17.8
1787,IDCJAC0009,40913,6.2,1.0,N,2018-11-23,IDCJAC0010,40913,30.2,1.0,N,IDCJAC0016,40913,30.4
1788,IDCJAC0009,40913,0.0,1.0,N,2018-11-24,IDCJAC0010,40913,30.6,1.0,N,IDCJAC0016,40913,30.6
1789,IDCJAC0009,40913,0.0,1.0,N,2018-11-25,IDCJAC0010,40913,33.5,1.0,N,IDCJAC0016,40913,27.8
1790,IDCJAC0009,40913,0.2,1.0,N,2018-11-26,IDCJAC0010,40913,34.8,1.0,N,IDCJAC0016,40913,30.8
1791,IDCJAC0009,40913,0.0,1.0,N,2018-11-27,IDCJAC0010,40913,29.9,1.0,N,IDCJAC0016,40913,15.5
1792,IDCJAC0009,40913,0.6,1.0,N,2018-11-28,IDCJAC0010,40913,37.9,1.0,N,IDCJAC0016,40913,27.3
1793,IDCJAC0009,40913,0.0,1.0,N,2018-11-29,IDCJAC0010,40913,34.5,1.0,N,IDCJAC0016,40913,28.9
1794,IDCJAC0009,40913,0.0,1.0,N,2018-11-30,IDCJAC0010,40913,29.8,1.0,N,IDCJAC0016,40913,27.3
1795,IDCJAC0009,40913,0.0,1.0,N,2018-12-01,IDCJAC0010,40913,33.3,1.0,Y,IDCJAC0016,40913,30.7
1796,IDCJAC0009,40913,0.0,1.0,N,2018-12-02,IDCJAC0010,40913,34.7,1.0,Y,IDCJAC0016,40913,28.4
1797,IDCJAC0009,40913,0.0,1.0,N,2018-12-03,IDCJAC0010,40913,30.5,1.0,Y,IDCJAC0016,40913,28.0
1798,IDCJAC0009,40913,0.0,1.0,N,2018-12-04,IDCJAC0010,40913,30.3,1.0,Y,IDCJAC0016,40913,17.5
1799,IDCJAC0009,40913,0.6,1.0,N,2018-12-05,IDCJAC0010,40913,27.9,1.0,Y,IDCJAC0016,40913,19.2
1800,IDCJAC0009,40913,0.0,1.0,N,2018-12-06,IDCJAC0010,40913,27.5,1.0,Y,IDCJAC0016,40913,23.1
1801,IDCJAC0009,40913,0.0,1.0,N,2018-12-07,IDCJAC0010,40913,25.7,1.0,Y,IDCJAC0016,40913,13.4
1802,IDCJAC0009,40913,0.0,1.0,N,2018-12-08,IDCJAC0010,40913,27.4,1.0,Y,IDCJAC0016,40913,12.5
1803,IDCJAC0009,40913,0.0,1.0,N,2018-12-09,IDCJAC0010,40913,29.1,1.0,Y,IDCJAC0016,40913,22.0
1804,IDCJAC0009,40913,0.0,1.0,N,2018-12-10,IDCJAC0010,40913,29.9,1.0,Y,IDCJAC0016,40913,28.9
1805,IDCJAC0009,40913,0.0,1.0,N,2018-12-11,IDCJAC0010,40913,30.3,1.0,Y,IDCJAC0016,40913,26.9
1806,IDCJAC0009,40913,0.0,1.0,N,2018-12-12,IDCJAC0010,40913,29.4,1.0,Y,IDCJAC0016,40913,30.3
1807,IDCJAC0009,40913,0.0,1.0,N,2018-12-13,IDCJAC0010,40913,30.2,1.0,Y,IDCJAC0016,40913,25.6
1808,IDCJAC0009,40913,0.0,1.0,N,2018-12-14,IDCJAC0010,40913,31.3,1.0,Y,IDCJAC0016,40913,21.7
1809,IDCJAC0009,40913,3.0,1.0,N,2018-12-15,IDCJAC0010,40913,31.0,1.0,Y,IDCJAC0016,40913,23.9
1810,IDCJAC0009,40913,9.0,1.0,N,2018-12-16,IDCJAC0010,40913,25.9,1.0,Y,IDCJAC0016,40913,0.5
1811,IDCJAC0009,40913,32.6,1.0,N,2018-12-17,IDCJAC0010,40913,28.8,1.0,Y,IDCJAC0016,40913,18.8
1812,IDCJAC0009,40913,2.8,1.0,N,2018-12-18,IDCJAC0010,40913,29.8,1.0,Y,IDCJAC0016,40913,22.1
1813,IDCJAC0009,40913,0.0,1.0,N,2018-12-19,IDCJAC0010,40913,30.9,1.0,Y,IDCJAC0016,40913,27.0
1814,IDCJAC0009,40913,0.0,1.0,N,2018-12-20,IDCJAC0010,40913,32.5,1.0,Y,IDCJAC0016,40913,31.2
1815,IDCJAC0009,40913,0.0,1.0,N,2018-12-21,IDCJAC0010,40913,34.9,1.0,Y,IDCJAC0016,40913,29.8
1816,IDCJAC0009,40913,3.0,1.0,N,2018-12-22,IDCJAC0010,40913,35.7,1.0,Y,IDCJAC0016,40913,20.9
1817,IDCJAC0009,40913,0.0,1.0,N,2018-12-23,IDCJAC0010,40913,28.6,1.0,Y,IDCJAC0016,40913,28.1
1818,IDCJAC0009,40913,0.0,1.0,N,2018-12-24,IDCJAC0010,40913,27.9,1.0,Y,IDCJAC0016,40913,25.7
1819,IDCJAC0009,40913,0.2,1.0,N,2018-12-25,IDCJAC0010,40913,28.3,1.0,Y,IDCJAC0016,40913,26.4
1820,IDCJAC0009,40913,0.0,1.0,N,2018-12-26,IDCJAC0010,40913,28.7,1.0,Y,IDCJAC0016,40913,29.5
1821,IDCJAC0009,40913,0.0,1.0,N,2018-12-27,IDCJAC0010,40913,29.5,1.0,Y,IDCJAC0016,40913,29.7
1822,IDCJAC0009,40913,0.0,1.0,N,2018-12-28,IDCJAC0010,40913,29.7,1.0,Y,IDCJAC0016,40913,28.6
1823,IDCJAC0009,40913,0.0,1.0,N,2018-12-29,IDCJAC0010,40913,30.5,1.0,Y,IDCJAC0016,40913,29.8
1824,IDCJAC0009,40913,0.0,1.0,N,2018-12-30,IDCJAC0010,40913,30.6,1.0,Y,IDCJAC0016,40913,27.9
1825,IDCJAC0009,40913,0.0,1.0,N,2018-12-31,IDCJAC0010,40913,31.4,1.0,Y,IDCJAC0016,40913,28.4
